station,valid,lon,lat,elevation,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
SBA,2025-07-05 12:53,-119.8436,34.4261,3.00,70.00,58.00,65.72,220.00,9.00,0.00,30.08,1018.40,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,70.00,KSBA 051953Z 22009KT 10SM CLR 21/14 A3008 RMK AO2 SLP184 T02110144 $,null
SBA,2025-07-05 13:53,-119.8436,34.4261,3.00,70.00,58.00,65.72,250.00,9.00,0.00,30.06,1017.90,9.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,70.00,KSBA 052053Z 25009KT 9SM CLR 21/14 A3006 RMK AO2 SLP179 T02110144 58008 $,null
SBA,2025-07-05 14:53,-119.8436,34.4261,3.00,71.00,56.00,59.11,250.00,8.00,0.00,30.04,1017.10,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,71.00,KSBA 052153Z 25008KT 10SM CLR 22/13 A3004 RMK AO2 SLP171 T02170133 $,null
SBA,2025-07-05 15:53,-119.8436,34.4261,3.00,71.00,57.00,61.28,250.00,8.00,0.00,30.02,1016.50,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,71.00,KSBA 052253Z 25008KT 10SM CLR 22/14 A3002 RMK AO2 SLP165 T02170139 $,null
SBA,2025-07-05 16:53,-119.8436,34.4261,3.00,70.00,56.00,61.15,250.00,5.00,0.00,30.01,1016.10,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,70.00,KSBA 052353Z 25005KT 10SM CLR 21/13 A3001 RMK AO2 SLP161 T02110133 10222 20194 56018 $,null
SBA,2025-07-05 17:53,-119.8436,34.4261,3.00,70.00,57.00,63.40,190.00,4.00,0.00,29.99,1015.40,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,70.00,KSBA 060053Z 19004KT 10SM CLR 21/14 A2999 RMK AO2 SLP154 T02110139 $,null
SBA,2025-07-05 18:53,-119.8436,34.4261,3.00,67.00,56.00,67.78,0.00,0.00,0.00,29.98,1015.10,9.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,67.00,KSBA 060153Z 00000KT 9SM CLR 19/13 A2998 RMK AO2 SLP151 T01940133 $,null
SBA,2025-07-05 19:53,-119.8436,34.4261,3.00,64.00,58.00,80.85,140.00,7.00,0.00,29.97,1014.90,8.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,64.00,KSBA 060253Z 14007KT 8SM CLR 18/14 A2997 RMK AO2 SLP149 T01780144 56012 $,null
SBA,2025-07-05 20:53,-119.8436,34.4261,3.00,63.00,58.00,83.73,110.00,5.00,0.00,29.97,1015.00,7.00,null,CLR,null,null,null,null,null,null,null,FU,null,null,null,null,null,null,63.00,KSBA 060353Z COR 11005KT 7SM FU CLR 17/14 A2997 RMK AO2 SLP150 T01720144 $,null
SBA,2025-07-05 21:53,-119.8436,34.4261,3.00,63.00,58.00,83.73,120.00,5.00,0.00,29.98,1015.10,8.00,null,CLR,null,null,null,null,null,null,null,FU,null,null,null,null,null,null,63.00,KSBA 060453Z 12005KT 8SM FU CLR 17/14 A2998 RMK AO2 SLP151 T01720144 $,null
SBA,2025-07-05 22:53,-119.8436,34.4261,3.00,63.00,58.00,83.73,80.00,4.00,0.00,29.98,1015.20,8.00,null,CLR,null,null,null,null,null,null,null,FU,null,null,null,null,null,null,63.00,KSBA 060553Z 08004KT 8SM FU CLR 17/14 A2998 RMK AO2 SLP152 T01720144 10228 20167 53003 $,null
SBA,2025-07-05 23:53,-119.8436,34.4261,3.00,62.00,58.00,86.73,70.00,3.00,0.00,29.97,1014.90,8.00,null,CLR,null,null,null,null,null,null,null,FU,null,null,null,null,null,null,62.00,KSBA 060653Z AUTO 07003KT 8SM FU CLR 17/14 A2997 RMK AO2 SLP149 T01670144 $,null
SBA,2025-07-06 00:53,-119.8436,34.4261,3.00,61.00,57.00,86.68,70.00,4.00,0.00,29.96,1014.60,8.00,null,CLR,null,null,null,null,null,null,null,FU,null,null,null,null,null,null,61.00,KSBA 060753Z AUTO 07004KT 8SM FU CLR 16/14 A2996 RMK AO2 SLP146 T01610139 402280139 $,null
SBA,2025-07-06 01:53,-119.8436,34.4261,3.00,61.00,57.00,86.68,50.00,8.00,0.00,29.95,1014.30,9.00,null,CLR,null,null,null,null,null,null,null,FU,null,null,null,null,null,null,61.00,KSBA 060853Z AUTO 05008KT 9SM FU CLR 16/14 A2995 RMK AO2 SLP143 T01610139 58009 $,null
SBA,2025-07-06 02:53,-119.8436,34.4261,3.00,60.00,57.00,89.81,80.00,4.00,0.00,29.95,1014.20,8.00,null,CLR,null,null,null,null,null,null,null,FU,null,null,null,null,null,null,60.00,KSBA 060953Z AUTO 08004KT 8SM FU CLR 16/14 A2995 RMK AO2 SLP142 T01560139 $,null
SBA,2025-07-06 03:53,-119.8436,34.4261,3.00,59.00,56.00,89.77,0.00,0.00,0.00,29.94,1013.90,8.00,null,CLR,null,null,null,null,null,null,null,FU,null,null,null,null,null,null,59.00,KSBA 061053Z AUTO 00000KT 8SM FU CLR 15/13 A2994 RMK AO2 SLP139 T01500133 $,null
SBA,2025-07-06 04:53,-119.8436,34.4261,3.00,54.00,52.00,92.92,0.00,0.00,0.00,29.94,1013.80,9.00,null,CLR,null,null,null,null,null,null,null,FU,null,null,null,null,null,null,54.00,KSBA 061153Z AUTO 00000KT 9SM FU CLR 12/11 A2994 RMK AO2 SLP138 T01220111 10172 20122 57005 $,null
SBA,2025-07-06 05:53,-119.8436,34.4261,3.00,55.00,54.00,96.42,40.00,5.00,0.00,29.95,1014.10,8.00,null,CLR,null,null,null,null,null,null,null,FU,null,null,null,null,null,null,55.00,KSBA 061253Z 04005KT 8SM FU CLR 13/12 A2995 RMK AO2 SLP141 T01280122 $,null
SBA,2025-07-06 06:53,-119.8436,34.4261,3.00,59.00,57.00,93.07,50.00,5.00,0.00,29.96,1014.50,7.00,null,BKN,null,null,null,700.00,null,null,null,FU,null,null,null,null,null,null,59.00,KSBA 061353Z 05005KT 7SM FU BKN007 15/14 A2996 RMK AO2 SLP145 T01500139 $,null
SBA,2025-07-06 07:53,-119.8436,34.4261,3.00,61.00,58.00,89.85,90.00,7.00,0.00,29.98,1015.30,7.00,null,OVC,null,null,null,700.00,null,null,null,FU,null,null,null,null,null,null,61.00,KSBA 061453Z 09007KT 7SM FU OVC007 16/14 A2998 RMK AO2 SLP153 T01610144 53015 $,null
SBA,2025-07-06 08:53,-119.8436,34.4261,3.00,62.00,58.00,86.73,130.00,7.00,0.00,30.00,1015.80,8.00,null,SCT,null,null,null,700.00,null,null,null,FU,null,null,null,null,null,null,62.00,KSBA 061553Z COR 13007KT 8SM FU SCT007 17/14 A3000 RMK AO2 SLP158 T01670144 $,null
SBA,2025-07-06 09:48,-119.8436,34.4261,3.00,64.40,57.20,77.46,150.00,7.00,0.00,30.00,null,9.00,null,SCT,null,null,null,700.00,null,null,null,FU,null,null,null,null,null,null,64.40,KSBA 061648Z 15007KT 9SM FU SCT007 18/14 A3000 RMK AO2 $,null
SBA,2025-07-06 09:53,-119.8436,34.4261,3.00,64.00,58.00,80.85,160.00,7.00,0.00,30.00,1015.80,9.00,null,SCT,null,null,null,700.00,null,null,null,FU,null,null,null,null,null,null,64.00,KSBA 061653Z 16007KT 9SM FU SCT007 18/14 A3000 RMK AO2 SLP158 T01780144 $,null
SBA,2025-07-06 10:53,-119.8436,34.4261,3.00,66.00,58.00,75.41,210.00,7.00,0.00,29.98,1015.20,9.00,null,CLR,null,null,null,null,null,null,null,FU,null,null,null,null,null,null,66.00,KSBA 061753Z 21007KT 9SM FU CLR 19/14 A2998 RMK AO2 SLP152 T01890144 10194 20117 58006 $,null
SBA,2025-07-06 11:53,-119.8436,34.4261,3.00,67.00,56.00,67.78,240.00,7.00,0.00,29.98,1015.00,10.00,null,CLR,null,null,null,null,null,null,null,FU,null,null,null,null,null,null,67.00,KSBA 061853Z 24007KT 10SM FU CLR 19/13 A2998 RMK AO2 SLP150 T01940133 $,null
SBA,2025-07-06 12:53,-119.8436,34.4261,3.00,70.00,58.00,65.72,250.00,8.00,0.00,29.96,1014.40,9.00,null,CLR,null,null,null,null,null,null,null,FU,null,null,null,null,null,null,70.00,KSBA 061953Z 25008KT 9SM FU CLR 21/14 A2996 RMK AO2 SLP144 T02110144 $,null
